county,county_name,exposure_grp_mem_county,exposure_grp_mem_high_county,bias_grp_mem_county,bias_grp_mem_high_county,Epsilon,EpsilonHigh,Rho,RhoHigh
47027,"Clay, Tennessee",0.64893001,0.76476002,-0.01114,-0.21884,2.08199647,0.619118578,0.983691048,1.553198519
47029,"Cocke, Tennessee",0.55230999,0.69977999,0.067290001,-0.31636,2.621154852,0.538201216,1.099668591,2.018620068
47031,"Coffee, Tennessee",0.81015998,0.95343,0.1217,-0.27293,1.468648229,0.91100452,1.232910527,1.918502911
47033,"Crockett, Tennessee",0.73589998,0.89315999,0.028650001,-0.32117,1.717760639,0.806945884,1.046665665,1.990186259
47035,"Cumberland, Tennessee",0.63256001,0.79121,0.07931,-0.25683001,2.161755357,0.654547109,1.125990048,1.768161022
47037,"Davidson, Tennessee",0.92201,1.35585,0.17325,-0.14746,1.16917387,2.104866879,1.388789299,1.44296633
47039,"Decatur, Tennessee",0.73664999,0.84698999,-0.020199999,-0.2904,1.714993589,0.734590318,0.968654707,1.795457354
47041,"DeKalb, Tennessee",0.71164,0.85499001,0.096809998,-0.26912999,1.810409758,0.746709651,1.16639254,1.849804302
47043,"Dickson, Tennessee",0.80760002,0.97587001,0.072059996,-0.25003999,1.47647344,0.952877095,1.130251391,1.74247841
47045,"Dyer, Tennessee",0.78803003,0.89339,0.13752,-0.29598001,1.537974346,0.807321459,1.263120671,2.069787652
47047,"Fayette, Tennessee",0.83315998,1.19059,-0.028419999,-0.20682999,1.400499361,1.47093562,0.952633399,1.502963665
47049,"Fentress, Tennessee",0.52930999,0.66465002,0.02506,-0.29337001,2.778504162,0.497734699,1.034955219,1.857289077
47051,"Franklin, Tennessee",0.81151003,0.97460002,0.086879998,-0.23196,1.464541319,0.950458396,1.160112936,1.685537908
47053,"Gibson, Tennessee",0.78570002,0.97180003,0.055259999,-0.2476,1.545500762,0.945146915,1.096339098,1.712450892
47055,"Giles, Tennessee",0.76397002,0.87462997,0.069499999,-0.26473999,1.617903776,0.777193231,1.120856333,1.798384505
47057,"Grainger, Tennessee",0.76213998,0.86198002,0.080700003,-0.22603001,1.62418985,0.757438389,1.141832171,1.652528288
47059,"Greene, Tennessee",0.67650998,0.85161,0.11055,-0.26166999,1.956349587,0.741568631,1.187822031,1.830675864
47061,"Grundy, Tennessee",0.5977,0.76633,-0.0042,-0.28679001,2.346160281,0.621179084,0.994034895,1.799905877
47063,"Hamblen, Tennessee",0.66079003,0.83844,0.092260003,-0.31955999,2.026680048,0.721822377,1.151786559,2.08812581
47065,"Hamilton, Tennessee",0.86434001,1.19253,0.085660003,-0.18509001,1.313904224,1.476872206,1.164987878,1.510876769
47067,"Hancock, Tennessee",0.64468998,0.70433003,0.086680003,-0.17798001,2.102266302,0.543602959,1.140051349,1.477843928
47069,"Hardeman, Tennessee",0.62755001,0.76778001,0.01891,-0.27706,2.186997001,0.6230868,1.028087698,1.785703243
47071,"Hardin, Tennessee",0.77590001,0.86773998,0.048769999,-0.33666,1.577651726,0.766378716,1.083768417,2.104517279
47073,"Hawkins, Tennessee",0.63365,0.76533997,0.079120003,-0.2825,2.156316579,0.619879118,1.125762537,1.880575512
47075,"Haywood, Tennessee",0.58243001,0.73847002,0.12407,-0.34345999,2.433888992,0.585376512,1.199840205,2.285173284
47077,"Henderson, Tennessee",0.81844002,0.90390003,0.064900003,-0.27873999,1.44367327,0.824651085,1.117479174,1.857246532
47079,"Henry, Tennessee",0.66864997,0.83411002,0.064719997,-0.31474,1.991101607,0.715427728,1.103952415,2.014797463
47081,"Hickman, Tennessee",0.78114998,0.92635,0.082690001,-0.21603,1.560327788,0.862804452,1.147916491,1.617027625
47083,"Houston, Tennessee",0.71573001,0.80861998,0.00682,-0.24561,1.794349786,0.678725483,1.010693751,1.656917351
47085,"Humphreys, Tennessee",0.68305999,0.81542999,0.044349998,-0.24041,1.928000511,0.688376359,1.070478839,1.670257021
47087,"Jackson, Tennessee",0.67571998,0.84636998,0.063060001,-0.1988,1.959805924,0.733658075,1.101646484,1.534969574
47089,"Jefferson, Tennessee",0.7597,0.90407997,0.050900001,-0.26326999,1.632618139,0.824950676,1.086478684,1.769377966
47091,"Johnson, Tennessee",0.58038002,0.74840999,0.064110003,-0.27271,2.446018007,0.597967373,1.096507015,1.815637112
47093,"Knox, Tennessee",0.91793001,1.22284,0.076640002,-0.17237,1.178815354,1.573472644,1.153411916,1.463292459
47095,"Lake, Tennessee",0.65938002,0.78948998,0.10074,-0.31845,2.033152263,0.652196154,1.16712483,2.098343057
47097,"Lauderdale, Tennessee",0.60553998,0.73399001,0.087980002,-0.33328,2.302837246,0.579766365,1.138357764,2.148344418
47099,"Lawrence, Tennessee",0.69793999,0.79426003,0.00991,-0.3276,1.865575879,0.658732438,1.015374392,1.989321112
47101,"Lewis, Tennessee",0.75984001,0.86072999,0.042939998,-0.27476999,1.632133046,0.755510092,1.072356097,1.807290413
47103,"Lincoln, Tennessee",0.71451002,0.83736998,0.060559999,-0.29074001,1.799120998,0.720237707,1.100294729,1.89786714
47105,"Loudon, Tennessee",0.80602998,1.02552,0.072310001,-0.22826,1.481297284,1.052376652,1.130566591,1.655477777
47107,"McMinn, Tennessee",0.74258,0.87311,0.075439997,-0.29712,1.693312505,0.77479612,1.129782517,1.952555871
47109,"McNairy, Tennessee",0.78625,0.88629001,0.01243,-0.30169001,1.543720191,0.795799641,1.020739773,1.880910848
47111,"Macon, Tennessee",0.66447002,0.78187001,0.04171,-0.31273001,2.009917588,0.641860899,1.065180785,1.968447389
47113,"Madison, Tennessee",0.71376997,0.95321,0.15312999,-0.28985,1.802023178,0.910602891,1.281160852,2.05175958
47115,"Marion, Tennessee",0.71999002,0.83811003,0.02165,-0.25598001,1.777816281,0.721333389,1.034576441,1.708423258
47117,"Marshall, Tennessee",0.80125999,1.01871,0.078220002,-0.17459001,1.496068723,1.038133477,1.141577923,1.46696877
47119,"Maury, Tennessee",0.8222,1.21122,0.097690001,-0.17891,1.432498176,1.535561246,1.183845409,1.495702443
47121,"Meigs, Tennessee",0.72627997,0.86610001,0.097920001,-0.23568,1.753758995,0.763823986,1.170444257,1.706387511
47123,"Monroe, Tennessee",0.66180003,0.79435003,0.062919997,-0.26104999,2.022060909,0.65885626,1.100350838,1.769265424
47125,"Montgomery, Tennessee",0.94259,1.0978,0.071220003,-0.15409,1.121813302,1.21680337,1.145035968,1.401340555
47127,"Moore, Tennessee",0.88077998,0.95526999,-0.057969999,-0.25587001,1.270714645,0.914370202,0.902086074,1.632731923
47129,"Morgan, Tennessee",0.68553001,0.81063998,0.01485,-0.22955,1.917450689,0.681576618,1.022935247,1.606865864
47131,"Obion, Tennessee",0.69655001,0.87393999,0.078450002,-0.31005999,1.871294195,0.776104277,1.13062,2.017214896
47133,"Overton, Tennessee",0.74312001,0.87379003,0.024739999,-0.20359001,1.69135533,0.775867781,1.040365975,1.527026654
47135,"Perry, Tennessee",0.64033002,0.73826998,-0.039269999,-0.29278001,2.123389405,0.58512516,0.944418663,1.786858811
47137,"Pickett, Tennessee",0.66916001,0.80829,0.02623,-0.20185,1.988821762,0.678260651,1.040480517,1.521369541
47139,"Polk, Tennessee",0.73416001,0.84193999,0.03875,-0.23441,1.724201772,0.727026219,1.063692242,1.644433115
47141,"Putnam, Tennessee",0.80045998,0.99135,0.065509997,-0.24541,1.498563389,0.982848362,1.116882145,1.715663021
47143,"Rhea, Tennessee",0.66872001,0.81083,0.10322,-0.31488001,1.990788327,0.681845321,1.172917334,2.084887981
47145,"Roane, Tennessee",0.81020999,0.94134003,0.083920002,-0.22846,1.468495853,0.889180716,1.153989732,1.66828837
47147,"Robertson, Tennessee",0.89569002,1.1088901,0.077249996,-0.21031,1.232915356,1.244392078,1.151618923,1.597130074
47149,"Rutherford, Tennessee",0.94397998,1.16343,0.043779999,-0.1639,1.118689,1.390714465,1.086711314,1.416129665
47151,"Scott, Tennessee",0.54738998,0.67495,-0.016100001,-0.30091,2.653702247,0.509377005,0.978184237,1.843550704
47153,"Sequatchie, Tennessee",0.84056997,0.91543001,0.086589999,-0.22799,1.379337915,0.844048811,1.16352623,1.671353993
47155,"Sevier, Tennessee",0.71473998,0.91904998,0.052829999,-0.26124999,1.79822041,0.850224305,1.086794392,1.761337894
47157,"Shelby, Tennessee",0.59968001,1.1579601,0.10749,-0.15196,2.335112004,1.375184359,1.172011578,1.40157979
47159,"Smith, Tennessee",0.75190997,0.90595001,0.02352,-0.23413,1.659892912,0.828070032,1.0385974,1.630649944
47161,"Stewart, Tennessee",0.79360998,0.90283,-0.02159,-0.22284,1.520129598,0.82287157,0.964963697,1.557822478
47163,"Sullivan, Tennessee",0.76577002,0.93186003,0.092440002,-0.29234001,1.611750196,0.872413781,1.165051131,1.959846053
47165,"Sumner, Tennessee",0.94155002,1.21243,0.077909999,-0.18505,1.12415693,1.53945681,1.159653904,1.508837381
47167,"Tipton, Tennessee",0.91600001,1.06709,0.05923,-0.22606,1.18340609,1.143829523,1.116160638,1.639817582
47169,"Trousdale, Tennessee",0.84728998,0.95604998,0.098729998,-0.17472,1.360466956,0.915800528,1.190065871,1.483098075
47171,"Unicoi, Tennessee",0.65385002,0.81901002,0.040550001,-0.27270001,2.058805443,0.69349447,1.062792109,1.792089522
47173,"Union, Tennessee",0.62853003,0.78876001,0.086520001,-0.24339999,2.182027755,0.651200436,1.138121462,1.719823293
47175,"Van Buren, Tennessee",0.64323002,0.81620997,0.072570004,-0.18742999,2.109307616,0.689488802,1.115345267,1.501269002
47177,"Warren, Tennessee",0.67409003,0.81189001,0.12309,-0.33451,1.966962736,0.683345832,1.211730639,2.24414129
47179,"Washington, Tennessee",0.83512998,1.04407,0.079410002,-0.25169,1.394836789,1.092203404,1.148102191,1.760379558
47181,"Wayne, Tennessee",0.72389001,0.81616998,0.02259,-0.27042001,1.762850671,0.689431731,1.036222743,1.765000179
47183,"Weakley, Tennessee",0.85237998,1.0099601,0.052669998,-0.22397999,1.346371392,1.020120603,1.096893332,1.62263163
47185,"White, Tennessee",0.67973,0.82802999,0.11173,-0.27952999,1.942344755,0.70652831,1.190542581,1.917738805
47187,"Williamson, Tennessee",1.24694,1.45136,0.016410001,-0.13902,0.603926412,2.645377661,1.044309303,1.332467466
47189,"Wilson, Tennessee",0.94998997,1.26387,0.05491,-0.18602,1.105285385,1.716911415,1.110666156,1.494869103
48001,"Anderson, Texas",0.70446998,0.86773998,0.04659,-0.26113001,1.839013807,0.766378716,1.07543893,1.753589444
48003,"Andrews, Texas",1.33926,1.3470401,0.15824001,-0.098240003,0.493362006,2.06297523,1.569019853,1.298371683
48005,"Angelina, Texas",0.80399001,0.95081002,0.11374,-0.27757001,1.487593098,0.906232463,1.21460867,1.927357162
48007,"Aransas, Texas",0.80111003,1.00604,0.1041,-0.23019999,1.496535963,1.012153407,1.193839313,1.696410601
48009,"Archer, Texas",1.0969599,1.21008,0.04304,-0.17634,0.823220703,1.531901965,1.099609655,1.459307207
48011,"Armstrong, Texas",1.1057,1.24387,-0.096160002,-0.16748001,0.808808899,1.645047809,0.803814332,1.349099622
48013,"Atascosa, Texas",0.87511998,0.98299998,0.094489999,-0.17889,1.285400912,0.9665683,1.185530957,1.496204502
48015,"Austin, Texas",1.14299,1.25551,0.1168,-0.14985999,0.749796586,1.686402772,1.308622716,1.430370147
48017,"Bailey, Texas",0.77389002,0.92662001,0.21043,-0.25914001,1.584346546,0.863273043,1.434727971,2.004347074
48019,"Bandera, Texas",0.96037,1.11344,0.05785,-0.17885,1.082530691,1.255910485,1.11812301,1.473518847
48021,"Bastrop, Texas",1.00713,1.1808,0.15550999,-0.1258,0.985840954,1.44140625,1.37093805,1.36042421
48023,"Baylor, Texas",1.09682,1.18255,0.06143,-0.15866999,0.823453256,1.446632822,1.14493375,1.415889939
48025,"Bee, Texas",0.71240997,0.83552003,0.11594,-0.26993999,1.807372278,0.717504853,1.203706058,1.881193036
48027,"Bell, Texas",0.90525001,1.09192,0.11715,-0.14384,1.209334414,1.202449123,1.2424211,1.392735565
48029,"Bexar, Texas",0.82982999,1.1714,0.06696,-0.14820001,1.410132225,1.413709872,1.122658095,1.377362796
48031,"Blanco, Texas",0.98070002,1.22776,0.065310001,-0.16181999,1.039359599,1.589868435,1.137100827,1.423808856
48035,"Bosque, Texas",0.89832002,1.09192,0.033500001,-0.18693,1.226378078,1.202449123,1.062924171,1.481241439
48037,"Bowie, Texas",0.73418999,0.89901,0.082950003,-0.28922999,1.724090531,0.816546926,1.14291732,1.925850677
48039,"Brazoria, Texas",1.15921,1.2988,0.10425,-0.12588,0.725312929,1.85225328,1.276841826,1.34149732
48041,"Brazos, Texas",0.99953002,1.31244,0.14664,-0.14078,1.000940402,1.908837047,1.343515315,1.406876799
48043,"Brewster, Texas",0.90221,1.1056499,0.046,-0.1876,1.216778799,1.236260722,1.087845634,1.492109462
48045,"Briscoe, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48047,"Brooks, Texas",0.40792999,0.62537003,0.12274,-0.27000001,3.902802072,0.454936997,1.175762259,1.860685433
48049,"Brown, Texas",0.80660999,0.9648,0.079369999,-0.2463,1.479513054,0.931993818,1.144483698,1.735519125
48051,"Burleson, Texas",0.90886998,1.10141,0.081770003,-0.2254,1.200534778,1.225709167,1.163228515,1.66086504
48053,"Burnet, Texas",0.97368997,1.14757,0.11524,-0.18544,1.054041904,1.346233708,1.253821959,1.544564828
48055,"Caldwell, Texas",0.85776001,1.05235,0.1524,-0.15947001,1.331654515,1.110483828,1.314823146,1.467079752
48057,"Calhoun, Texas",0.98382002,1.05335,0.12432,-0.22127999,1.032892154,1.112713252,1.279418355,1.703579972
48059,"Callahan, Texas",0.89608997,1.05568,0.02462,-0.19232,1.231918744,1.117926127,1.045730981,1.492480111
48061,"Cameron, Texas",0.47159001,0.72202998,0.12952,-0.20663001,3.240971941,0.564981939,1.194700993,1.602134712
48063,"Camp, Texas",0.77309,0.90328002,0.044130001,-0.29067999,1.587020916,0.823619553,1.075257952,1.877505564
48065,"Carson, Texas",1.15765,1.26369,-0.055,-0.14669999,0.727637887,1.716247233,0.876220807,1.315840169
48067,"Cass, Texas",0.74502999,0.8671,0.00724,-0.29843,1.684455696,0.765380881,1.01162227,1.859944259
48069,"Castro, Texas",0.64911002,1.09235,0.098760001,-0.18505999,2.081141776,1.203492536,1.162237275,1.509791384
48071,"Chambers, Texas",1.09996,1.2361799,0.056710001,-0.18466,0.818247936,1.618417609,1.133592664,1.498297435
48073,"Cherokee, Texas",0.63296002,0.94303,0.062629998,-0.29475999,2.159757231,0.892201292,1.097750756,1.91411637
48075,"Childress, Texas",0.75676,0.88257998,0.00098,-0.29359001,1.642845816,0.789837272,1.001578072,1.83241885
48077,"Clay, Texas",0.98418999,1.10098,-0.0074,-0.15854999,1.032127963,1.224644613,0.98553737,1.373107579
48079,"Cochran, Texas",0.71218002,0.93838,0.059330001,-0.19292,1.808278727,0.883913265,1.097951682,1.513506071
48081,"Coke, Texas",0.87655002,1.0453,-0.033810001,-0.22889,1.281672414,1.094898921,0.941778859,1.566590045
48083,"Coleman, Texas",0.62974,0.8962,0.043949999,-0.26014,2.175913869,0.81192245,1.067097336,1.74436705
48085,"Collin, Texas",1.20145,1.43759,0.018689999,-0.11842,0.664655208,2.556124535,1.047701379,1.276835437
48087,"Collingsworth, Texas",0.67733997,0.85026002,0.045200001,-0.30070001,1.952726974,0.739523749,1.071582655,1.919073213
48089,"Colorado, Texas",0.82427001,1.07955,0.13160001,-0.21276,1.426389382,1.172850236,1.257785516,1.655885683
48091,"Comal, Texas",1.06903,1.25992,0.062029999,-0.18258999,0.870854887,1.70241055,1.142071555,1.494170639
48093,"Comanche, Texas",0.74922001,0.96252,0.04648,-0.23664001,1.669442852,0.927748005,1.077944483,1.660108424
48095,"Concho, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48097,"Cooke, Texas",0.89468002,1.08847,0.10179,-0.1939,1.235436084,1.194113194,1.205054452,1.5579248
48099,"Coryell, Texas",0.88984001,1.01941,0.085610002,-0.13572,1.247595048,1.039588411,1.168669852,1.349817002
48101,"Cottle, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48103,"Crane, Texas",1.25126,1.25348,0.12726,-0.11085,0.598388824,1.67909768,1.389498687,1.313101712
48105,"Crockett, Texas",0.73764002,0.90180999,0.12763,-0.19024,1.711349636,0.821178468,1.231792204,1.554520301
48107,"Crosby, Texas",0.67259997,0.93551999,0.082999997,-0.19075,1.973535666,0.878851628,1.136375675,1.520294628
48109,"Culberson, Texas",0.66628999,1.12547,0.082730003,-0.10957,2.001696003,1.286942701,1.135249116,1.267195491
48111,"Dallam, Texas",0.86087,1.00687,0.11475,-0.24123,1.32323115,1.013835047,1.227584911,1.763437202
48113,"Dallas, Texas",0.84565997,1.28405,0.13095,-0.1288,1.365016757,1.793491166,1.261070005,1.34770152
48115,"Dawson, Texas",0.60417002,0.84130001,0.13806,-0.32460001,2.310326454,0.726072337,1.229502968,2.204347949
48117,"Deaf Smith, Texas",0.94480997,1.0325201,0.1477,-0.20353,1.116827789,1.06722641,1.328463657,1.649534884
48119,"Delta, Texas",0.84842998,0.99322999,-0.01027,-0.18389,1.357295295,0.98655103,0.9823448,1.444901986
48121,"Denton, Texas",1.09522,1.39236,0.01349,-0.11562,0.826117127,2.291422553,1.030227168,1.266476134
48123,"DeWitt, Texas",0.91324002,1.04476,0.13232,-0.19902,1.19000477,1.093714669,1.280648202,1.609151974
48125,"Dickens, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48127,"Dimmit, Texas",0.59043002,0.73172998,0.095739998,-0.21195,2.387361639,0.576951255,1.150225427,1.602663873
48129,"Donley, Texas",0.91965997,1.03422,0.00378,-0.17297,1.174716814,1.070865,1.007024349,1.420378659
48131,"Duval, Texas",0.52385998,0.69761997,0.076049998,-0.19757,2.817814066,0.535650082,1.111520107,1.534565154
48133,"Eastland, Texas",0.70309001,0.89933002,0.020269999,-0.24207,1.844586001,0.817075087,1.031905641,1.655637257
48135,"Ector, Texas",1.0849,1.1883,0.1096,-0.12630001,0.843487879,1.463964519,1.269021409,1.341276312
48137,"Edwards, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48139,"Ellis, Texas",1.0204901,1.20064,0.074859999,-0.17519,0.959842629,1.502001601,1.165220345,1.47661969
48141,"El Paso, Texas",0.71888,0.98119003,0.04868,-0.13527,1.782105497,0.963074625,1.079884795,1.329474311
48143,"Erath, Texas",1.02456,1.17952,0.11599,-0.20167001,0.952057469,1.437597504,1.269025102,1.614983554
48145,"Falls, Texas",0.57634997,0.94507003,0.12449,-0.19006,2.470113827,0.895860443,1.199756127,1.541579716
48147,"Fannin, Texas",0.95861,1.1032701,0.060940001,-0.18084,1.0863542,1.230325988,1.124630893,1.482309517
48149,"Fayette, Texas",1.00379,1.16572,0.079729997,-0.18843,0.99244862,1.397276694,1.173934439,1.525984612
48151,"Fisher, Texas",0.8678,1.06539,-0.022670001,-0.18975,1.304678497,1.139930024,0.960841787,1.455030826
48153,"Floyd, Texas",0.77517003,0.98183,0.10093,-0.25756001,1.580079109,0.964308514,1.183307805,1.808847462
48155,"Foard, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48157,"Fort Bend, Texas",1.04812,1.4323699,0.054529998,-0.10808,0.908178453,2.523421327,1.121181276,1.26086862
48159,"Franklin, Texas",0.89262998,1.01624,0.02087,-0.24067,1.240570051,1.033016183,1.03849633,1.654083118
48161,"Freestone, Texas",0.97000003,1.07781,0.05655,-0.21227001,1.061855606,1.168750474,1.116387544,1.588769641
48163,"Frio, Texas",0.61939001,0.75594002,0.11869,-0.20669,2.228983302,0.607639529,1.195094226,1.602539809
48165,"Gaines, Texas",1.01317,1.1019599,0.06213,-0.19484,0.974002389,1.227072043,1.134259913,1.533811008
48167,"Galveston, Texas",0.98281997,1.2809401,0.098499998,-0.17337,1.034960686,1.781409449,1.214833825,1.486437037
48169,"Garza, Texas",0.85535002,0.98505998,0.046569999,-0.18075,1.338224064,0.970559797,1.085344336,1.468916061
48171,"Gillespie, Texas",0.93287998,1.14722,0.13985001,-0.20884,1.143898511,1.345270762,1.304722864,1.661586229
48173,"Glasscock, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48175,"Goliad, Texas",1.0628,1.14333,0.08343,-0.20480999,0.881821603,1.334621266,1.194247,1.594916558
48177,"Gonzales, Texas",0.76002002,0.90033001,0.13067,-0.22502001,1.631509628,0.818727453,1.242441268,1.70041095
48179,"Gray, Texas",0.84796,0.98720998,0.11295,-0.26751,1.358601821,0.974742998,1.221055117,1.882378497
48181,"Grayson, Texas",0.93818998,1.13604,0.085890003,-0.19914,1.1317644,1.314921987,1.176981282,1.566242192
48183,"Gregg, Texas",0.83098,1.03642,0.10527,-0.25902,1.406796794,1.075593101,1.201289295,1.827733957
48185,"Grimes, Texas",0.87404001,1.1462899,0.06904,-0.185,1.288224769,1.342715636,1.131727606,1.498804006
48187,"Guadalupe, Texas",0.97215998,1.1737601,0.086400002,-0.17220999,1.057274565,1.420604476,1.184018775,1.472440379
48189,"Hale, Texas",0.71578002,0.91633999,0.16725001,-0.23327,1.79415455,0.845597311,1.312782243,1.777642193
48191,"Hall, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48193,"Hamilton, Texas",0.94788998,1.10211,0.02217,-0.21658,1.109949511,1.227444342,1.043099395,1.571635108
48195,"Hansford, Texas",0.70323998,1.01932,0.09302,-0.23643,1.843979377,1.039401232,1.158179066,1.702668887
48197,"Hardeman, Texas",0.91266,1.01882,0.01121,-0.19159999,1.191396577,1.038361972,1.020852886,1.481344083
48199,"Hardin, Texas",1.09339,1.20072,0.047660001,-0.16997001,0.829173488,1.502252027,1.11040062,1.442154818
48201,"Harris, Texas",0.90799999,1.28977,0.093719997,-0.17608,1.202643196,1.815989187,1.1893988,1.487634263
48203,"Harrison, Texas",0.83002001,1.00477,0.11015,-0.2712,1.409580463,1.009585724,1.211601752,1.893318799
48207,"Haskell, Texas",0.78578001,0.96284002,0.018920001,-0.24185,1.545241638,0.928342819,1.031765036,1.65476825
48209,"Hays, Texas",1.09194,1.3079799,0.13099,-0.13629,0.831602469,1.890089464,1.331992917,1.388322303
48211,"Hemphill, Texas",0.82775003,1.00723,0.021579999,-0.33024001,1.416188375,1.014565307,1.037630143,2.02369269
48213,"Henderson, Texas",0.78817999,0.96566999,0.065439999,-0.22375999,1.537491468,0.933618846,1.115565438,1.630851321
48215,"Hidalgo, Texas",0.54114002,0.82112998,0.029960001,-0.19384,2.695901109,0.696539878,1.042341727,1.496129194
48217,"Hill, Texas",0.83943999,1.00906,0.063960001,-0.2062,1.38254077,1.018285668,1.117754211,1.567472502
48219,"Hockley, Texas",0.87338001,1.0395,0.11586,-0.21773,1.289953946,1.082248829,1.232629629,1.664430644
48221,"Hood, Texas",1.01024,1.1781,0.099459998,-0.2026,0.979727589,1.433386057,1.223174995,1.598809344
48223,"Hopkins, Texas",0.86027998,0.98396999,0.039140001,-0.25334999,1.32482453,0.968445794,1.071481316,1.720357993
48225,"Houston, Texas",0.56313002,0.82880002,0.049880002,-0.24304999,2.551577662,0.707650302,1.073073604,1.681639198
48227,"Howard, Texas",0.89655,0.99958998,0.13567001,-0.24454001,1.230773521,0.999180296,1.284499568,1.814493285
48229,"Hudspeth, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48231,"Hunt, Texas",0.90100998,1.09831,0.064520001,-0.18197,1.21973124,1.218057204,1.125515137,1.486399457
48233,"Hutchinson, Texas",0.89438999,1.00476,0.081519999,-0.21743,1.236160984,1.009565532,1.160554505,1.628318979
48235,"Irion, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48237,"Jack, Texas",0.91623998,1.06129,0.02994,-0.23559999,1.18283424,1.13058346,1.056957389,1.645314911
48239,"Jackson, Texas",1.00358,1.08643,0.067780003,-0.20588,0.992865541,1.189213744,1.145938786,1.578223845
48241,"Jasper, Texas",0.94129997,1.0286,0.046569999,-0.22289,1.124721198,1.058884085,1.092272967,1.616417771
48243,"Jeff Davis, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48245,"Jefferson, Texas",0.80978,1.09736,0.12966999,-0.19396999,1.469806614,1.215722769,1.250356154,1.576263701
48247,"Jim Hogg, Texas",0.56851,0.68154001,0.075580001,-0.16576999,2.517968022,0.516921268,1.114229753,1.429876563
48249,"Jim Wells, Texas",0.73193997,0.82757002,0.10476,-0.22341,1.732464522,0.705858801,1.18456366,1.663696152
48251,"Johnson, Texas",1.03076,1.19242,0.059549998,-0.18307,0.940315883,1.476534832,1.130660617,1.491872812
48253,"Jones, Texas",0.86934,1.03606,0.042020001,-0.17731,1.300595854,1.074817935,1.077588541,1.455386696
48255,"Karnes, Texas",0.79368001,1.02188,0.069799997,-0.17981,1.519907236,1.044738887,1.124407493,1.478791674
48257,"Kaufman, Texas",0.99772,1.18261,0.065329999,-0.15257999,1.004570421,1.446812415,1.13947465,1.395140567
48259,"Kendall, Texas",1.16679,1.34479,0.08805,-0.16163,0.714104509,2.052456464,1.231757531,1.450385818
48265,"Kerr, Texas",0.85211003,1.06083,0.13155,-0.24764,1.347114726,1.129539913,1.263922106,1.81606371
48267,"Kimble, Texas",0.93013,1.06119,0.097709998,-0.19965,1.150237064,1.130356515,1.20243791,1.578625447
48271,"Kinney, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
48273,"Kleberg, Texas",0.85140002,0.99085999,0.15214001,-0.18556,1.349072061,0.981885546,1.312449972,1.567243748
48275,"Knox, Texas",0.78746998,0.93917,0.01164,-0.22671001,1.539779358,0.885316215,1.019425639,1.595438082
48277,"Lamar, Texas",0.77293003,0.96878999,0.067819998,-0.2471,1.587556341,0.939469148,1.118581969,1.723469825
48279,"Lamb, Texas",0.72498,0.95016998,0.10495,-0.21483,1.758696792,0.905070308,1.183928125,1.629208141
48281,"Lampasas, Texas",0.90675998,1.05545,0.04727,-0.19261,1.205655349,1.117410407,1.090767471,1.509810118
48283,"La Salle, Texas",0.63002998,0.79007,0.12658,-0.1382,2.174452111,0.652988189,1.211573315,1.367107744
48285,"Lavaca, Texas",1.03672,1.19372,0.12182,-0.18821999,0.929161201,1.480527856,1.288013275,1.568461988
48287,"Lee, Texas",0.82833999,1.04281,0.04439,-0.22521,1.414467518,1.089449326,1.079292635,1.618651585
48289,"Leon, Texas",0.84457999,1.03719,0.044160001,-0.18889,1.368040948,1.077253041,1.079971269,1.493572471
48291,"Liberty, Texas",0.85896999,1.0071501,0.068960004,-0.19836,1.328370052,1.014403184,1.129826057,1.544501859
48293,"Limestone, Texas",0.66084999,0.84847999,0.078919999,-0.23265,2.026405433,0.736834777,1.127964789,1.671210831
48295,"Lipscomb, Texas",0.94692999,1.11099,-0.00984,-0.16422001,1.112088561,1.249693479,0.981493883,1.387927455
48297,"Live Oak, Texas",0.92368001,1.05361,0.037,-0.20269001,1.165252012,1.113293674,1.07139438,1.536318341
48299,"Llano, Texas",0.89282,1.1285,0.085280001,-0.18797,1.240093188,1.294893861,1.168411128,1.522309002
48303,"Lubbock, Texas",0.95916998,1.25089,0.12161,-0.17157,1.085136151,1.669834871,1.266030905,1.496664972
48305,"Lynn, Texas",0.89656001,1.18132,0.044890001,-0.18557,1.230748614,1.442956955,1.085187819,1.484520149
48307,"McCulloch, Texas",0.69542998,0.94727999,0.12716,-0.23153,1.875918579,0.899840395,1.223346155,1.71819339
48309,"McLennan, Texas",0.78706002,1.16874,0.10836,-0.17275,1.541102266,1.405986093,1.200387274,1.479562237
48311,"McMullen, Texas",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
