county,county_name,exposure_grp_mem_county,exposure_grp_mem_high_county,bias_grp_mem_county,bias_grp_mem_high_county
37181,"Vance, North Carolina",0.46798,0.66982001,0.16741,-0.27372
37183,"Wake, North Carolina",1.0323499,1.32617,0.046069998,-0.13493
37185,"Warren, North Carolina",0.51543999,0.72658998,0.1015,-0.22112
37187,"Washington, North Carolina",0.50489002,0.66233999,0.113,-0.20058
37189,"Watauga, North Carolina",1.00166,1.1677999,0.04851,-0.19307999
37191,"Wayne, North Carolina",0.61868,0.87954998,0.13325,-0.22792999
37193,"Wilkes, North Carolina",0.61993003,0.75788999,0.074579999,-0.29874
37195,"Wilson, North Carolina",0.60738999,0.83130002,0.093029998,-0.27856001
37197,"Yadkin, North Carolina",0.64815998,0.78297001,0.043749999,-0.28228
37199,"Yancey, North Carolina",0.5546,0.80227,0.083049998,-0.23139
38001,"Adams, North Dakota",1.12015,1.2485,-0.01106,-0.12916
38003,"Barnes, North Dakota",1.2566299,1.37766,0.051320001,-0.11892
38005,"Benson, North Dakota",0.47187001,1.26599,0.049959999,-0.12497
38009,"Bottineau, North Dakota",1.21445,1.3690701,0.028349999,-0.12159
38011,"Bowman, North Dakota",1.28686,1.4185899,-0.024110001,-0.11868
38013,"Burke, North Dakota",1.28997,1.4461,-0.03042,-0.090510003
38015,"Burleigh, North Dakota",1.26388,1.42598,0.10399,-0.12777001
38017,"Cass, North Dakota",1.22376,1.41556,0.096550003,-0.12992001
38019,"Cavalier, North Dakota",1.42035,1.53866,-0.02079,-0.082350001
38021,"Dickey, North Dakota",1.2573,1.36834,-0.017960001,-0.11858
38023,"Divide, North Dakota",1.26789,1.3884799,-0.030649999,-0.12424
38025,"Dunn, North Dakota",1.09879,1.3206,-0.01141,-0.12748
38027,"Eddy, North Dakota",0.90280998,1.25437,0.026900001,-0.13067
38029,"Emmons, North Dakota",1.21544,1.46875,-0.00979,-0.099820003
38031,"Foster, North Dakota",1.2616301,1.38283,0.00188,-0.14734
38033,"Golden Valley, North Dakota",1.18942,1.2669801,-0.05074,-0.14765
38035,"Grand Forks, North Dakota",1.15562,1.33162,0.054099999,-0.12736
38037,"Grant, North Dakota",1.11057,1.31995,-0.049940001,-0.073239997
38039,"Griggs, North Dakota",1.1332999,1.31765,0.00866,-0.094240002
38041,"Hettinger, North Dakota",1.15799,1.31168,-0.00884,-0.095100001
38043,"Kidder, North Dakota",1.26964,1.4284101,0.01936,-0.066720001
38045,"LaMoure, North Dakota",1.28601,1.41817,-0.03664,-0.10222
38047,"Logan, North Dakota",,,,
38049,"McHenry, North Dakota",1.2398,1.35992,-0.02705,-0.1122
38051,"McIntosh, North Dakota",1.1676199,1.27062,-0.0287,-0.11278
38053,"McKenzie, North Dakota",1.20006,1.2875299,0.086220004,-0.10065
38055,"McLean, North Dakota",1.2453001,1.4013,-0.00688,-0.1146
38057,"Mercer, North Dakota",1.36358,1.47539,-0.01335,-0.10338
38059,"Morton, North Dakota",1.2947,1.4177901,0.14404,-0.10426
38061,"Mountrail, North Dakota",1.04792,1.23791,0.088550001,-0.13951001
38063,"Nelson, North Dakota",1.21926,1.38178,-0.022120001,-0.11119
38065,"Oliver, North Dakota",,,,
38067,"Pembina, North Dakota",1.28297,1.39819,0.030200001,-0.099239998
38069,"Pierce, North Dakota",1.13644,1.24028,-0.017000001,-0.1218
38071,"Ramsey, North Dakota",1.04097,1.22045,0.10239,-0.18704
38073,"Ransom, North Dakota",1.29066,1.40247,-0.02428,-0.11498
38075,"Renville, North Dakota",1.2536401,1.35469,-0.019850001,-0.13042
38077,"Richland, North Dakota",1.18233,1.35314,0.02414,-0.11934
38079,"Rolette, North Dakota",0.49272999,0.76104999,0.04809,-0.25143999
38081,"Sargent, North Dakota",1.35454,1.45268,0.01486,-0.086039998
38083,"Sheridan, North Dakota",,,,
38085,"Sioux, North Dakota",0.46450001,0.78903002,0.10281,-0.23253
38089,"Stark, North Dakota",1.31019,1.39191,0.060679998,-0.10514
38091,"Steele, North Dakota",,,,
38093,"Stutsman, North Dakota",1.1299,1.25337,0.080470003,-0.15899
38095,"Towner, North Dakota",1.16018,1.38036,-0.035799999,-0.1091
38097,"Traill, North Dakota",1.26632,1.38938,0.01571,-0.10759
38099,"Walsh, North Dakota",1.06703,1.29842,0.049539998,-0.14537001
38101,"Ward, North Dakota",1.21225,1.32075,0.081210002,-0.12666
38103,"Wells, North Dakota",1.21592,1.3722399,-0.00606,-0.10592
38105,"Williams, North Dakota",1.26598,1.34654,0.062199999,-0.10658
39001,"Adams, Ohio",0.77517003,0.87124997,0.03788,-0.28871
39003,"Allen, Ohio",0.82081002,1.11078,0.085989997,-0.18568
39005,"Ashland, Ohio",0.90272999,1.0324,0.082379997,-0.21331
39007,"Ashtabula, Ohio",0.69957,0.88314003,0.10438,-0.22044
39009,"Athens, Ohio",0.89916998,1.12249,0.089100003,-0.19087
39011,"Auglaize, Ohio",1.15747,1.2835,0.047570001,-0.13417
39013,"Belmont, Ohio",0.95160002,1.0714,0.064390004,-0.18807
39015,"Brown, Ohio",0.92616999,1.01051,0.03647,-0.19999
39017,"Butler, Ohio",0.99285001,1.23947,0.15838,-0.16511001
39019,"Carroll, Ohio",0.89833999,0.99395001,0.03686,-0.18832999
39021,"Champaign, Ohio",0.93853998,1.05762,0.078440003,-0.18079001
39023,"Clark, Ohio",0.76318002,1.0233999,0.10715,-0.19972
39025,"Clermont, Ohio",1.07207,1.27124,0.056139998,-0.16605
39027,"Clinton, Ohio",0.93046999,1.04853,0.099239998,-0.21315999
39029,"Columbiana, Ohio",0.79544997,0.95497,0.079549998,-0.22764
39031,"Coshocton, Ohio",0.68546999,0.84078002,0.082950003,-0.29819
39033,"Crawford, Ohio",0.73690999,0.89820999,0.076669998,-0.23057
39035,"Cuyahoga, Ohio",0.79079002,1.2918,0.077480003,-0.11208
39037,"Darke, Ohio",0.93282998,1.0679801,0.047660001,-0.18883
39039,"Defiance, Ohio",0.98912001,1.08758,0.075960003,-0.21495999
39041,"Delaware, Ohio",1.2555799,1.42248,0.09606,-0.13124999
39043,"Erie, Ohio",0.82954001,1.05618,0.088140003,-0.22455999
39045,"Fairfield, Ohio",1.00226,1.17749,0.083439998,-0.18460999
39047,"Fayette, Ohio",0.76380998,0.88694,0.07677,-0.30249
39049,"Franklin, Ohio",0.95389998,1.32055,0.097730003,-0.14027999
39051,"Fulton, Ohio",1.07657,1.18613,0.040819999,-0.17231999
39053,"Gallia, Ohio",0.77430999,0.89763999,0.053040002,-0.29898
39055,"Geauga, Ohio",1.20482,1.3629301,0.00166,-0.11499
39057,"Greene, Ohio",1.0217,1.22616,0.098609999,-0.15101001
39059,"Guernsey, Ohio",0.80975997,0.9296,0.060109999,-0.27202001
39061,"Hamilton, Ohio",0.88699001,1.34922,0.13838001,-0.1389
39063,"Hancock, Ohio",0.99362999,1.15039,0.11168,-0.19772001
39065,"Hardin, Ohio",0.94431001,1.08614,0.09663,-0.19854
39067,"Harrison, Ohio",0.87699002,0.95422,0.08591,-0.22666
39069,"Henry, Ohio",1.05118,1.15266,0.076219998,-0.19359
39071,"Highland, Ohio",0.74669999,0.85608,0.028379999,-0.30250001
39073,"Hocking, Ohio",0.86023003,0.95037001,0.087140001,-0.25766999
39075,"Holmes, Ohio",0.96616,1.08167,0.058710001,-0.17433
39077,"Huron, Ohio",0.88306999,1.0165,0.11319,-0.20325001
39079,"Jackson, Ohio",0.71837997,0.82675999,0.071000002,-0.29879001
39081,"Jefferson, Ohio",0.81421,0.97614002,0.10219,-0.23051
39083,"Knox, Ohio",0.93884999,1.1169699,0.089670002,-0.18928
39085,"Lake, Ohio",1.05286,1.22925,0.078570001,-0.15090001
39087,"Lawrence, Ohio",0.73782998,0.85456002,0.02754,-0.27133
39089,"Licking, Ohio",0.97882998,1.16583,0.1207,-0.17975999
39091,"Logan, Ohio",0.95450997,1.0797499,0.090230003,-0.19201
39093,"Lorain, Ohio",0.84065998,1.1661299,0.082539998,-0.16430999
39095,"Lucas, Ohio",0.73547,1.19081,0.14319,-0.14004999
39097,"Madison, Ohio",1.0016299,1.13836,0.06741,-0.17169
39099,"Mahoning, Ohio",0.79092997,1.10891,0.10201,-0.18269999
39101,"Marion, Ohio",0.72425002,0.90573001,0.11098,-0.27443999
39103,"Medina, Ohio",1.17761,1.29137,0.048760001,-0.14792
39105,"Meigs, Ohio",0.82248002,0.93672001,0.05068,-0.25602999
39107,"Mercer, Ohio",1.1957099,1.32631,0.082149997,-0.13807
39109,"Miami, Ohio",0.99027002,1.1495,0.10677,-0.18727
39111,"Monroe, Ohio",0.89498001,0.97535998,-0.00011,-0.18829
39113,"Montgomery, Ohio",0.80888999,1.20566,0.12362,-0.16259
39115,"Morgan, Ohio",0.70415002,0.80479997,0.078639999,-0.28402001
39117,"Morrow, Ohio",1.04568,1.15935,0.072860003,-0.16524
39119,"Muskingum, Ohio",0.83160001,0.97507,0.072360002,-0.29506999
39121,"Noble, Ohio",0.91169,0.97802001,0.01084,-0.24189
39123,"Ottawa, Ohio",0.96925002,1.1164,0.045090001,-0.16966
39125,"Paulding, Ohio",1.04682,1.1177599,0.076779999,-0.19167
39127,"Perry, Ohio",0.86176002,0.99181002,0.00018,-0.24414
39129,"Pickaway, Ohio",0.99921,1.12299,0.088809997,-0.20026
39131,"Pike, Ohio",0.72623003,0.84676999,0.03413,-0.32867
39133,"Portage, Ohio",1.01574,1.20814,0.067500003,-0.13274001
39135,"Preble, Ohio",0.97702998,1.0624599,0.059579998,-0.18332
39137,"Putnam, Ohio",1.23148,1.3587199,0.03861,-0.13305999
39139,"Richland, Ohio",0.79931998,1.01537,0.084710002,-0.20772
39141,"Ross, Ohio",0.78623003,0.89853001,0.096560001,-0.29951
39143,"Sandusky, Ohio",0.86931998,1.0022,0.074249998,-0.19310001
39145,"Scioto, Ohio",0.71754003,0.89586002,0.074340001,-0.30511001
39147,"Seneca, Ohio",0.88314003,1.0377899,0.10435,-0.19065
39149,"Shelby, Ohio",0.96968001,1.1626199,0.11348,-0.17735
39151,"Stark, Ohio",0.87777001,1.1285501,0.098980002,-0.18799999
39153,"Summit, Ohio",0.87822998,1.24853,0.084930003,-0.13988
39155,"Trumbull, Ohio",0.76744998,1.0055799,0.08365,-0.18899
39157,"Tuscarawas, Ohio",0.95278001,1.07427,0.10029,-0.20191
39159,"Union, Ohio",1.21144,1.33188,0.065180004,-0.15132999
39161,"Van Wert, Ohio",1.01626,1.1264499,0.11502,-0.22015999
39163,"Vinton, Ohio",0.67703998,0.80141997,0.01225,-0.29422
39165,"Warren, Ohio",1.19195,1.3588001,0.043699998,-0.14387
39167,"Washington, Ohio",0.87247998,1.00253,0.058850002,-0.21865
39169,"Wayne, Ohio",0.97916001,1.1219701,0.0902,-0.20505001
39171,"Williams, Ohio",0.90868002,1.03391,0.022539999,-0.20327
39173,"Wood, Ohio",1.0861501,1.26218,0.035349999,-0.15067001
39175,"Wyandot, Ohio",1.02652,1.11885,0.061080001,-0.18289
40001,"Adair, Oklahoma",0.61971998,0.75498998,0.079980001,-0.34391999
40003,"Alfalfa, Oklahoma",1.12774,1.2759,-0.00875,-0.15885
40005,"Atoka, Oklahoma",0.72654998,0.85521001,-0.02369,-0.29675999
40007,"Beaver, Oklahoma",0.99214,1.1276,-2.00E-05,-0.17603
40009,"Beckham, Oklahoma",1.0380501,1.12955,0.11032,-0.21172
40011,"Blaine, Oklahoma",0.91455001,1.08988,0.04882,-0.17202
40013,"Bryan, Oklahoma",0.87437999,0.99882001,0.088420004,-0.24676
40015,"Caddo, Oklahoma",0.78780001,0.97490001,0.039220002,-0.21892001
40017,"Canadian, Oklahoma",0.99378997,1.23967,0.017109999,-0.16989
40019,"Carter, Oklahoma",0.85005999,0.9716,0.06882,-0.28918999
40021,"Cherokee, Oklahoma",0.78833997,0.95310998,0.077239998,-0.28206
40023,"Choctaw, Oklahoma",0.66872001,0.79706001,0.026590001,-0.19365001
40025,"Cimarron, Oklahoma",0.81819999,0.94234002,-0.02785,-0.10705
40027,"Cleveland, Oklahoma",1.0218,1.2361701,0.063440003,-0.16788
40029,"Coal, Oklahoma",0.82401001,0.94808,-0.00343,-0.24133
40031,"Comanche, Oklahoma",0.90560001,1.0695699,0.12029,-0.16337
40033,"Cotton, Oklahoma",0.97896999,1.06348,0.051199999,-0.17391001
40035,"Craig, Oklahoma",0.73838001,0.88128,0.00938,-0.23766001
40037,"Creek, Oklahoma",0.9217,1.05764,0.078550003,-0.20941
40039,"Custer, Oklahoma",0.94480997,1.1554101,0.077610001,-0.20056
40041,"Delaware, Oklahoma",0.72240001,0.88993001,0.00491,-0.25474
40043,"Dewey, Oklahoma",0.98611999,1.12512,-0.078160003,-0.19373
40045,"Ellis, Oklahoma",0.95994002,1.12075,-0.026550001,-0.17873999
40047,"Garfield, Oklahoma",0.89226002,1.1262,0.14853001,-0.20829
40049,"Garvin, Oklahoma",0.84631002,0.96991998,0.023019999,-0.23551001
40051,"Grady, Oklahoma",1.01227,1.14325,0.07604,-0.18156999
40053,"Grant, Oklahoma",1.09637,1.2038701,-0.060529999,-0.1804
40055,"Greer, Oklahoma",0.75902998,0.91485,0.03022,-0.17591
40057,"Harmon, Oklahoma",0.82905,0.91826999,-0.00046,-0.27502
40059,"Harper, Oklahoma",1.03855,1.1608599,-0.070090003,-0.19108
40061,"Haskell, Oklahoma",0.73506999,0.84416997,0.00605,-0.29962999
40063,"Hughes, Oklahoma",0.74078,0.88191998,0.044220001,-0.24346
40065,"Jackson, Oklahoma",0.89802998,1.07871,0.14695001,-0.21341
40067,"Jefferson, Oklahoma",0.78834999,0.92695999,-0.00728,-0.20367999
40069,"Johnston, Oklahoma",0.88138002,1.0103101,0.040380001,-0.17406
40071,"Kay, Oklahoma",0.84748,1.00643,0.13431001,-0.23151
40073,"Kingfisher, Oklahoma",1.04896,1.20585,0.06538,-0.17831001
40075,"Kiowa, Oklahoma",0.73447001,0.93405998,0.04135,-0.23198
40077,"Latimer, Oklahoma",0.86922002,0.95962,-0.00931,-0.25115001
40079,"Le Flore, Oklahoma",0.82242,0.92815,0.01256,-0.26089999
40081,"Lincoln, Oklahoma",0.93822002,1.05834,0.00598,-0.21055999
40083,"Logan, Oklahoma",1.058,1.20763,0.084890001,-0.18139
40085,"Love, Oklahoma",0.93137002,1.0409499,0.039689999,-0.19952001
40087,"McClain, Oklahoma",1.06753,1.21022,-0.01829,-0.17529
40089,"McCurtain, Oklahoma",0.66855001,0.80427003,0.02417,-0.28512999
40091,"McIntosh, Oklahoma",0.72744,0.87985998,0.01146,-0.25883001
40093,"Major, Oklahoma",1.1582299,1.27253,0.033980001,-0.1346
40095,"Marshall, Oklahoma",0.78645003,0.93168002,0.063419998,-0.22888
40097,"Mayes, Oklahoma",0.87423998,0.98299998,0.04885,-0.24619
40099,"Murray, Oklahoma",0.98237997,1.0809,0.0273,-0.23433
40101,"Muskogee, Oklahoma",0.78347999,0.92418998,0.05469,-0.29635
40103,"Noble, Oklahoma",0.92940998,1.1131999,0.10171,-0.20998999
40105,"Nowata, Oklahoma",0.89589,0.99791002,0.03252,-0.20522
40107,"Okfuskee, Oklahoma",0.70805001,0.85303003,0.024390001,-0.2586
40109,"Oklahoma, Oklahoma",0.84916002,1.29853,0.084430002,-0.1504
40111,"Okmulgee, Oklahoma",0.74979001,0.94638997,0.054469999,-0.21646
40113,"Osage, Oklahoma",0.89036,1.04527,0.025730001,-0.21213999
40115,"Ottawa, Oklahoma",0.74215001,0.85491002,0.076520003,-0.27302
40117,"Pawnee, Oklahoma",0.91390002,1.01097,0.02743,-0.1846
40119,"Payne, Oklahoma",1.0236501,1.2352901,0.054389998,-0.17292
40121,"Pittsburg, Oklahoma",0.86943001,0.95445001,0.050299998,-0.28489
40123,"Pontotoc, Oklahoma",0.95981997,1.08113,0.12916,-0.26328
40125,"Pottawatomie, Oklahoma",0.89662999,1.04246,0.089120001,-0.23192
40127,"Pushmataha, Oklahoma",0.81674999,0.90579998,0.043000001,-0.24790999
40129,"Roger Mills, Oklahoma",0.87202001,1.0803699,-0.026009999,-0.16223
40131,"Rogers, Oklahoma",1.0532399,1.16554,0.031289998,-0.16727
40133,"Seminole, Oklahoma",0.72011,0.88126999,0.079290003,-0.28881001
40135,"Sequoyah, Oklahoma",0.77955002,0.87160999,0.022260001,-0.29174
40137,"Stephens, Oklahoma",0.90526003,1.01789,0.056389999,-0.26019001
40139,"Texas, Oklahoma",0.83793998,1.02713,0.15689,-0.20872
40141,"Tillman, Oklahoma",0.71069998,0.85939002,0.04998,-0.28799
40143,"Tulsa, Oklahoma",0.89319998,1.26626,0.087200001,-0.17216
40145,"Wagoner, Oklahoma",0.94541001,1.18829,0.017929999,-0.18808
40147,"Washington, Oklahoma",0.98218,1.13219,0.14224,-0.20305
40149,"Washita, Oklahoma",1.0398999,1.15943,0.063380003,-0.16449
40151,"Woods, Oklahoma",1.17463,1.28567,0.02547,-0.15071
40153,"Woodward, Oklahoma",0.90122998,1.0403399,0.083180003,-0.24454001
41001,"Baker, Oregon",0.75506002,0.93024999,0.1147,-0.19850001
41003,"Benton, Oregon",1.13398,1.32394,0.03407,-0.13948999
41005,"Clackamas, Oregon",1.13043,1.31457,0.042920001,-0.15429001
41007,"Clatsop, Oregon",0.96011001,1.11844,0.10261,-0.15458
41009,"Columbia, Oregon",0.98794001,1.11956,0.083549999,-0.15556
41011,"Coos, Oregon",0.74864,0.93018001,0.1442,-0.2184
41013,"Crook, Oregon",0.80049002,0.95990002,0.076849997,-0.15389
41015,"Curry, Oregon",0.75371999,0.95033002,0.063749999,-0.18381999
41017,"Deschutes, Oregon",1.05431,1.29054,0.10534,-0.15752
41019,"Douglas, Oregon",0.75673002,0.91623002,0.11122,-0.20655
41021,"Gilliam, Oregon",0.96627003,1.0920399,0.037069999,-0.10606
41023,"Grant, Oregon",0.83767003,1.00346,0.049959999,-0.17155001
41025,"Harney, Oregon",0.82221001,0.99473,0.073739998,-0.19864
41027,"Hood River, Oregon",0.99601001,1.22665,0.18698999,-0.18630999
41029,"Jackson, Oregon",0.83688998,1.0763201,0.072980002,-0.18612
41031,"Jefferson, Oregon",0.66917002,0.94507998,0.15634,-0.20047
41033,"Josephine, Oregon",0.72564,0.92559999,0.092649996,-0.19572
41035,"Klamath, Oregon",0.73426998,0.93211001,0.13710999,-0.21296
41037,"Lake, Oregon",0.74966002,0.93823999,0.094530001,-0.17693
41039,"Lane, Oregon",0.87902999,1.1531399,0.075790003,-0.16835
41041,"Lincoln, Oregon",0.76239997,1.05567,0.11666,-0.17568
41043,"Linn, Oregon",0.89941001,1.08418,0.078369997,-0.18111999
41045,"Malheur, Oregon",0.66544998,0.85172999,0.13986,-0.21097
41047,"Marion, Oregon",0.88947999,1.12903,0.15284,-0.18422
41049,"Morrow, Oregon",0.77342999,0.97327,0.11091,-0.14924
41051,"Multnomah, Oregon",1.07748,1.39688,0.06464,-0.13174
41053,"Polk, Oregon",1.00376,1.16151,0.094899997,-0.16743
41055,"Sherman, Oregon",0.99624997,1.13976,0.041340001,-0.12322
41057,"Tillamook, Oregon",0.77438003,0.99273998,0.099169999,-0.20584001
41059,"Umatilla, Oregon",0.71686,0.88031,0.12828,-0.23768
41061,"Union, Oregon",0.84704,0.99763,0.10858,-0.19223
41063,"Wallowa, Oregon",0.88125998,1.09588,0.03396,-0.18571
41065,"Wasco, Oregon",0.84358001,1.02499,0.13338,-0.18818
41067,"Washington, Oregon",1.198,1.3834,0.13929,-0.12952
41069,"Wheeler, Oregon",,,,
41071,"Yamhill, Oregon",0.99259001,1.18911,0.13409001,-0.17312001
42001,"Adams, Pennsylvania",1.12814,1.25149,0.086029999,-0.1235
42003,"Allegheny, Pennsylvania",1.0327801,1.36009,0.085359998,-0.13286
42005,"Armstrong, Pennsylvania",0.96442002,1.0818501,0.064649999,-0.18555
42007,"Beaver, Pennsylvania",1.00123,1.19497,0.082050003,-0.15605
42009,"Bedford, Pennsylvania",0.92843002,1.01464,0.034740001,-0.17794999
42011,"Berks, Pennsylvania",0.93373001,1.3045,0.069310002,-0.11086
42013,"Blair, Pennsylvania",0.87402999,1.0472701,0.11756,-0.21772
42015,"Bradford, Pennsylvania",0.94370002,1.059,0.079559997,-0.17829999
42017,"Bucks, Pennsylvania",1.16197,1.4840699,0.04521,-0.073069997
42019,"Butler, Pennsylvania",1.16369,1.3227201,0.076959997,-0.13677999
42021,"Cambria, Pennsylvania",0.88027,1.08541,0.047120001,-0.17742001
42023,"Cameron, Pennsylvania",0.75417,0.83721,0.038240001,-0.21229
42025,"Carbon, Pennsylvania",1.04553,1.17093,0.051290002,-0.153
42027,"Centre, Pennsylvania",1.15153,1.36133,0.054340001,-0.12692
42029,"Chester, Pennsylvania",1.22093,1.53688,0.13441999,-0.078450002
42031,"Clarion, Pennsylvania",0.92049998,1.07109,0.063500002,-0.17336001
42033,"Clearfield, Pennsylvania",0.81141001,0.95534003,0.090680003,-0.22871999
42035,"Clinton, Pennsylvania",0.91355002,1.0393699,0.088959999,-0.18175
42037,"Columbia, Pennsylvania",0.98969001,1.15565,0.073409997,-0.16085
42039,"Crawford, Pennsylvania",0.87598997,1.0210201,0.091320001,-0.19806001
42041,"Cumberland, Pennsylvania",1.15611,1.32621,0.071769997,-0.1305
42043,"Dauphin, Pennsylvania",0.93314999,1.2713,0.11649,-0.12683
42045,"Delaware, Pennsylvania",0.98258001,1.41184,0.05917,-0.091990001
42047,"Elk, Pennsylvania",0.94299001,1.05805,0.074249998,-0.17814
42049,"Erie, Pennsylvania",0.84512001,1.1483001,0.096170001,-0.16150001
42051,"Fayette, Pennsylvania",0.81427002,0.96166003,0.12035,-0.24953
42053,"Forest, Pennsylvania",0.83754998,1.03943,0.052299999,-0.12836
42055,"Franklin, Pennsylvania",0.99993998,1.14258,0.12077,-0.17196999
42057,"Fulton, Pennsylvania",0.88968998,1.0146,-0.00429,-0.16946
42059,"Greene, Pennsylvania",0.96153998,1.0794801,0.093910001,-0.20764001
42061,"Huntingdon, Pennsylvania",0.88270998,1.01946,0.05099,-0.17215
42063,"Indiana, Pennsylvania",0.96680999,1.1205,0.059920002,-0.16943
42065,"Jefferson, Pennsylvania",0.85152,0.97933,0.069449998,-0.21491
42067,"Juniata, Pennsylvania",0.98162001,1.07814,0.035780001,-0.21894
42069,"Lackawanna, Pennsylvania",0.98613,1.2101901,0.10363,-0.16403
42071,"Lancaster, Pennsylvania",1.05071,1.31207,0.10299,-0.14963999
42073,"Lawrence, Pennsylvania",0.90845001,1.0985,0.07423,-0.18430001
42075,"Lebanon, Pennsylvania",0.95085001,1.2077399,0.12165,-0.15492
42077,"Lehigh, Pennsylvania",0.98084003,1.33994,0.14169,-0.11866
42079,"Luzerne, Pennsylvania",0.91347998,1.15374,0.10236,-0.17442
42081,"Lycoming, Pennsylvania",0.95734,1.1174999,0.085040003,-0.19899
42083,"McKean, Pennsylvania",0.77265,0.89731002,0.10809,-0.24846999
42085,"Mercer, Pennsylvania",0.89283001,1.08775,0.074890003,-0.16647001
42087,"Mifflin, Pennsylvania",0.81174999,0.96429998,0.078659996,-0.20284
42089,"Monroe, Pennsylvania",1.12835,1.26597,0.052900001,-0.11149
42091,"Montgomery, Pennsylvania",1.16032,1.5333,0.077809997,-0.082359999
42093,"Montour, Pennsylvania",1.0897,1.2855901,0.032710001,-0.1672
42095,"Northampton, Pennsylvania",1.15681,1.3564301,0.08196,-0.12594999
42097,"Northumberland, Pennsylvania",0.88863999,1.05469,0.059999999,-0.18818
42099,"Perry, Pennsylvania",1.10356,1.18054,0.08083,-0.15118
42101,"Philadelphia, Pennsylvania",0.84824002,1.39983,0.11262,-0.096819997
42103,"Pike, Pennsylvania",1.12839,1.26176,0.037760001,-0.1175
42105,"Potter, Pennsylvania",0.88212001,0.99177998,0.02317,-0.17212
